anio,provincia_nombre,superficie_sembrada_ha,superficie_cosechada_ha,produccion_tm,rendimiento_kgxha
2012,Salta,41493,33367,30030,900
2012,Salta,140,140,252,1800
2012,San Luis,3600,3600,10800,3000
2012,San Luis,43200,41900,92180,2200
2012,San Luis,32400,32400,48600,1500
2012,San Luis,251400,249000,423300,1700
2012,San Luis,32600,32600,35860,1100
2012,San Luis,1560,1560,4212,2700
2012,San Luis,26400,25400,50800,2000
2012,San Luis,1800,1800,3240,1800
2012,Santa Fe,144000,144000,518400,3600
2012,Santa Fe,227500,227500,864500,3800
2012,Santa Fe,227000,227000,726400,3200
2012,Santa Fe,172600,172600,655880,3800
2012,Santa Fe,5000,5000,13525,2705
2012,Santa Fe,510100,506600,1975740,3900
2012,Santa Fe,49500,49500,118800,2400
2012,Santa Fe,170000,170000,629000,3700
2012,Santa Fe,42500,42500,119000,2800
2012,Santa Fe,185000,185000,592000,3200
2012,Santa Fe,43000,43000,77400,1800
2012,Santa Fe,33100,35100,254580,7253
2012,Santa Fe,75000,75000,195000,2600
2012,Santa Fe,9000,9000,21600,2400
2012,Santa Fe,152500,152500,549000,3600
2012,Santa Fe,117970,117970,359111,3044
2012,Santa Fe,118500,118500,450300,3800
2012,Santa Fe,229800,229800,804300,3500
2012,Santa Fe,22000,22000,52800,2400
2012,Santiago del Estero,50460,50460,60552,1200
2012,Santiago del Estero,110860,110860,155204,1400
2012,Santiago del Estero,1063,992,1686,1700
2012,Santiago del Estero,150,150,150,1000
2012,Santiago del Estero,83075,80266,152505,1900
2012,Santiago del Estero,1100,1100,1100,1000
2012,Santiago del Estero,8175,7877,10240,1300
2012,Santiago del Estero,3000,0,0,0
2012,Santiago del Estero,600,600,480,800
2012,Santiago del Estero,171265,168403,303126,1800
2012,Santiago del Estero,5000,3000,1500,500
2012,Santiago del Estero,76400,76400,76400,1000
2012,Santiago del Estero,61375,61375,104338,1700
2012,Santiago del Estero,100,100,80,800
2012,Santiago del Estero,14775,14775,14775,1000
2012,Santiago del Estero,293275,293275,498568,1700
2012,Santiago del Estero,1000,0,0,0
2012,Santiago del Estero,23925,23925,28710,1200
2012,Santiago del Estero,5250,5250,5250,1000
2012,Santiago del Estero,31475,29901,56812,1900
2012,Santiago del Estero,1680,1680,1680,1000
2012,Santiago del Estero,788,788,630,799
2012,Santiago del Estero,1575,1575,1575,1000
2012,Tucum�n,41925,40803,57125,1400
2012,Tucum�n,15500,14854,22281,1500
2012,Tucum�n,1200,1200,2640,2200
2012,Tucum�n,605,605,1271,2101
2012,Tucum�n,20950,20216,22238,1100
2012,Tucum�n,1705,1705,2899,1700
2012,Tucum�n,9355,8842,11494,1300
2012,Tucum�n,16150,15651,25042,1600
2012,Tucum�n,605,605,1392,2301
2012,Tucum�n,550,550,1265,2300
2012,Tucum�n,900,900,2070,2300
2012,Tucum�n,1570,1456,2476,1701
2012,Tucum�n,262,262,576,2198
2012,Tucum�n,50,50,140,2800
2013,Buenos Aires,75000,75000,75000,1000
2013,Buenos Aires,83800,75400,113100,1500
2013,Buenos Aires,40800,39750,135800,3416
2013,Buenos Aires,27280,24720,74160,3000
2013,Buenos Aires,68800,67800,135600,2000
2013,Buenos Aires,80000,78800,165480,2100
2013,Buenos Aires,52400,52400,188640,3600
2013,Buenos Aires,67650,67650,250305,3700
2013,Buenos Aires,95700,94700,155000,1637
2013,Buenos Aires,100000,100000,250000,2500
2013,Buenos Aires,108000,105840,391608,3700
2013,Buenos Aires,3114,2613,6671,2553
2013,Buenos Aires,5150,5150,18025,3500
2013,Buenos Aires,16000,16000,48000,3000
2013,Buenos Aires,33700,33700,128060,3800
2013,Buenos Aires,81300,79100,205660,2600
2013,Buenos Aires,82583,79683,183271,2300
2013,Buenos Aires,35500,34500,151800,4400
2013,Buenos Aires,8600,8320,23296,2800
2013,Buenos Aires,56950,56950,227800,4000
2013,Buenos Aires,57600,51800,72520,1400
2013,Buenos Aires,40900,35930,50302,1400
2013,Buenos Aires,110000,110000,154000,1400
2013,Buenos Aires,125000,123000,553500,4500
2013,Buenos Aires,28000,28000,86800,3100
2013,Buenos Aires,78000,77220,308880,4000
2013,Buenos Aires,80000,80000,200000,2500
2013,Buenos Aires,3500,3380,8788,2600
2013,Buenos Aires,11250,11250,39375,3500
2013,Buenos Aires,52400,47600,138040,2900
2013,Buenos Aires,32500,32000,67200,2100
2013,Buenos Aires,30000,30000,75000,2500
2013,Buenos Aires,95000,94000,423000,4500
2013,Buenos Aires,19000,13300,34580,2600
2013,Buenos Aires,2800,2800,7280,2600
2013,Buenos Aires,14000,13550,44715,3300
2013,Buenos Aires,40000,40000,68000,1700
2013,Buenos Aires,3700,3700,11840,3200
2013,Buenos Aires,1600,1600,4480,2800
2013,Buenos Aires,3200,2950,7785,2639
2013,Buenos Aires,79000,70500,236150,3350
2013,Buenos Aires,16700,16450,34545,2100
2013,Buenos Aires,2200,2200,7480,3400
2013,Buenos Aires,68500,62000,229400,3700
2013,Buenos Aires,241000,228000,615600,2700
2013,Buenos Aires,82000,82000,164000,2000
2013,Buenos Aires,50000,50000,125000,2500
2013,Buenos Aires,123000,121000,508200,4200
2013,Buenos Aires,9400,8500,11900,1400
2013,Buenos Aires,47200,42700,115290,2700
2013,Buenos Aires,73286,67486,250698,3715
2013,Buenos Aires,174000,164000,524800,3200
2013,Buenos Aires,105000,103500,207000,2000
2013,Buenos Aires,41000,37500,101250,2700
2013,Buenos Aires,12500,12000,38400,3200
2013,Buenos Aires,5300,4500,11080,2462
2013,Buenos Aires,10200,9950,31840,3200
2013,Buenos Aires,13500,13200,36960,2800
2013,Buenos Aires,6400,6100,19520,3200
2013,Buenos Aires,18000,17100,42750,2500
2013,Buenos Aires,35000,32100,89880,2800
2013,Buenos Aires,42000,38300,103410,2700
2013,Buenos Aires,129000,116000,266800,2300
2013,Buenos Aires,170000,168300,673200,4000
2013,Buenos Aires,45000,45000,112500,2500
2013,Buenos Aires,150,150,270,1800
2013,Buenos Aires,148613,145413,348991,2400
2013,Buenos Aires,33000,33000,69300,2100
2013,Buenos Aires,180950,180950,741895,4100
2013,Buenos Aires,9000,9000,24300,2700
2013,Buenos Aires,1800,1550,5270,3400
2013,Buenos Aires,1000,1000,800,800
2013,Buenos Aires,1700,1350,2735,2026
2013,Buenos Aires,61850,61850,228691,3698
2013,Buenos Aires,15000,14720,42688,2900
2013,Buenos Aires,175232,171732,515196,3000
2013,Buenos Aires,111900,110900,487960,4400
2013,Buenos Aires,43000,36500,98550,2700
2013,Buenos Aires,25000,25000,30000,1200
2013,Buenos Aires,60000,55000,154000,2800
2013,Buenos Aires,97200,97200,408240,4200
2013,Buenos Aires,21000,21000,37800,1800
2013,Buenos Aires,43000,42000,189000,4500
2013,Buenos Aires,46100,46100,165960,3600
2013,Buenos Aires,71900,64700,109990,1700
2013,Buenos Aires,37800,37800,143640,3800
2013,Buenos Aires,53600,53600,198320,3700
2013,Buenos Aires,1305,1140,3245,2846
2013,Buenos Aires,20000,19600,49000,2500
2013,Buenos Aires,98500,97100,203910,2100
2013,Buenos Aires,300,300,750,2500
2013,Buenos Aires,1500,1500,3600,2400
2013,Buenos Aires,9000,6000,6000,1000
2013,Buenos Aires,161050,156750,360525,2300
2013,Buenos Aires,160300,146300,263340,1800
2013,Buenos Aires,32000,32000,67200,2100
2013,Buenos Aires,79900,72400,202720,2800
2013,Buenos Aires,200,200,360,1800
2013,Buenos Aires,25000,25000,90000,3600
2013,Catamarca,200,130,195,1500
2013,Catamarca,3200,2750,4950,1800
2013,Catamarca,10000,9740,18506,1900
2013,Chaco,126200,121055,278426,2300
2013,Chaco,1300,1250,2750,2200
2013,Chaco,30575,29524,66429,2250
2013,Chaco,56350,55724,150455,2700
2013,Chaco,64015,64015,153636,2400
2013,Chaco,36970,36340,87216,2400
2013,Chaco,8675,8205,17231,2100
2013,Chaco,41390,41390,99336,2400
2013,Chaco,6075,5832,12247,2100
2013,Chaco,46110,44780,102994,2300
2013,Chaco,3215,3105,6520,2100
2013,Chaco,20720,20089,42188,2100
2013,Chaco,11015,10354,24850,2400
2013,Chaco,44110,42787,119803,2800
2013,Chaco,15850,15379,38449,2500
2013,Chaco,4310,4195,5873,1400
2013,Chaco,850,793,1507,1900
2013,Chaco,645,624,1746,2798
2013,Chaco,1086,1050,2939,2799
2013,C�rdoba,65000,65000,169000,2600
2013,C�rdoba,4100,4100,14350,3500
2013,C�rdoba,117000,117000,374400,3200
2013,C�rdoba,375000,371500,1040200,2800
2013,C�rdoba,110000,109600,372640,3400
2013,C�rdoba,30000,30000,90000,3000
2013,C�rdoba,268800,268800,645120,2400
2013,C�rdoba,553100,536100,1876350,3500
2013,C�rdoba,800,800,2000,2500
2013,C�rdoba,283000,281500,872650,3100
2013,C�rdoba,777300,777300,2020980,2600
2013,C�rdoba,225000,225000,652500,2900
2013,C�rdoba,50000,50000,150000,3000
2013,C�rdoba,197600,197150,670310,3400
2013,C�rdoba,900,900,2160,2400
2013,C�rdoba,5000,5000,15000,3000
2013,C�rdoba,313000,293000,937600,3200
2013,C�rdoba,117000,117000,280800,2400
2013,C�rdoba,6500,6500,16250,2500
2013,C�rdoba,265000,258500,801350,3100
2013,C�rdoba,77000,77000,231000,3000
2013,C�rdoba,61000,61000,152500,2500
2013,C�rdoba,529800,507700,1726180,3400
2013,Corrientes,25000,25000,50000,2000
2013,Entre R�os,38000,37950,89385,2355
2013,Entre R�os,31000,31000,74400,2400
2013,Entre R�os,30400,30400,103360,3400
2013,Entre R�os,15000,15000,36000,2400
2013,Entre R�os,37000,37000,96200,2600
2013,Entre R�os,15000,15000,33000,2200
2013,Entre R�os,84000,83730,234444,2800
2013,Entre R�os,177000,176650,459290,2600
2013,Entre R�os,111000,111000,333000,3000
2013,Entre R�os,115000,114850,310095,2700
2013,Entre R�os,142000,142000,426000,3000
2013,Entre R�os,25000,24970,57431,2300
2013,Entre R�os,65000,64870,168662,2600
2013,Entre R�os,131000,130800,340080,2600
2013,Entre R�os,76000,75900,220110,2900
2013,Entre R�os,112000,111780,257094,2300
2013,Formosa,15000,15000,30000,2000
2013,Jujuy,470,470,1081,2300
2013,Jujuy,80,80,184,2300
2013,Jujuy,220,220,528,2400
2013,Jujuy,320,320,768,2400
2013,Jujuy,700,700,1680,2400
2013,Jujuy,540,540,1350,2500
2013,Jujuy,4150,4150,10790,2600
2013,La Pampa,20000,20000,28000,1400
2013,La Pampa,14000,14000,21000,1500
2013,La Pampa,37000,37000,59200,1600
2013,La Pampa,34700,33000,42900,1300
2013,La Pampa,93200,91300,237380,2600
2013,La Pampa,2000,1500,1950,1300
2013,La Pampa,74700,73200,204960,2800
2013,La Pampa,52100,51100,132860,2600
2013,La Pampa,63700,60500,90750,1500
2013,La Pampa,48500,46100,73760,1600
2013,La Pampa,1000,1000,1200,1200
2013,La Pampa,18100,17200,25800,1500
2013,La Pampa,500,500,550,1100
2013,Misiones,40,40,100,2500
2013,Misiones,100,100,270,2700
2013,Misiones,420,420,1092,2600
2013,Misiones,30,30,69,2300
2013,Misiones,30,30,69,2300
2013,Misiones,30,30,69,2300
2013,Misiones,50,50,125,2500
2013,Misiones,600,600,1500,2500
2013,Salta,247436,237539,427570,1800
2013,Salta,2800,2800,6720,2400
2013,Salta,648,648,1490,2299
2013,Salta,167,167,401,2401
2013,Salta,2979,2979,6554,2200
2013,Salta,119763,112881,214475,1900
2013,Salta,25,25,63,2520
2013,Salta,1603,1603,2885,1800
2013,Salta,39,39,94,2410
2013,Salta,47313,45893,78019,1700
2013,Salta,16072,15480,29413,1900
2013,Salta,1120,1085,1953,1800
2013,Salta,39358,38177,76354,2000
2013,Salta,140,140,364,2600
2013,San Luis,3500,3500,12950,3700
2013,San Luis,44000,44000,114400,2600
2013,San Luis,30000,30000,63000,2100
2013,San Luis,230000,230000,552000,2400
2013,San Luis,15000,15000,24000,1600
2013,San Luis,1200,1200,3360,2800
2013,San Luis,27000,27000,70200,2600
2013,San Luis,2000,2000,5200,2600
2013,Santa Fe,140527,140527,477469,3398
2013,Santa Fe,237000,232200,766260,3300
2013,Santa Fe,137000,126000,441000,3500
2013,Santa Fe,180000,176400,564480,3200
2013,Santa Fe,4000,4000,11200,2800
2013,Santa Fe,525000,525000,1522500,2900
2013,Santa Fe,56000,55700,122540,2200
2013,Santa Fe,171193,171193,564937,3300
2013,Santa Fe,41000,39500,114550,2900
2013,Santa Fe,185000,182000,582400,3200
2013,Santa Fe,105000,105000,294000,2800
2013,Santa Fe,75100,73100,238000,3256
2013,Santa Fe,89000,86000,245100,2850
2013,Santa Fe,9000,9000,20700,2300
2013,Santa Fe,124573,124573,423548,3400
2013,Santa Fe,131000,129500,375550,2900
2013,Santa Fe,123000,120500,385600,3200
2013,Santa Fe,203361,203361,711763,3500
2013,Santa Fe,22000,22000,55000,2500
2013,Santiago del Estero,54000,54000,156600,2900
2013,Santiago del Estero,87625,87625,254113,2900
2013,Santiago del Estero,3500,3500,9450,2700
2013,Santiago del Estero,2813,2813,5625,2000
2013,Santiago del Estero,105050,105050,304645,2900
2013,Santiago del Estero,3050,3050,7625,2500
2013,Santiago del Estero,7600,7600,21280,2800
2013,Santiago del Estero,8000,8000,17600,2200
2013,Santiago del Estero,1275,1275,3188,2500
2013,Santiago del Estero,151450,151450,408915,2700
2013,Santiago del Estero,8000,8000,17600,2200
2013,Santiago del Estero,68250,68250,184275,2700
2013,Santiago del Estero,51300,51300,148770,2900
2013,Santiago del Estero,2000,2000,5000,2500
2013,Santiago del Estero,17625,17625,44063,2500
2013,Santiago del Estero,223350,223350,647715,2900
2013,Santiago del Estero,70025,70025,210075,3000
2013,Santiago del Estero,7525,7525,16555,2200
2013,Santiago del Estero,44650,44650,129485,2900
2013,Santiago del Estero,2050,2050,5125,2500
2013,Santiago del Estero,1500,1500,3300,2200
2013,Santiago del Estero,2715,2715,5973,2200
2013,Tucum�n,70155,70108,140216,2000
2013,Tucum�n,47720,47663,100092,2100
2013,Tucum�n,2100,1950,5265,2700
2013,Tucum�n,1060,1060,2438,2300
2013,Tucum�n,20765,19934,33888,1700
2013,Tucum�n,2191,2191,5697,2600
2013,Tucum�n,16815,15709,29847,1900
2013,Tucum�n,28480,28338,59509,2100
2013,Tucum�n,1015,1015,2335,2300
2013,Tucum�n,580,580,1218,2100
2013,Tucum�n,1450,1450,3045,2100
2013,Tucum�n,3215,3169,6021,1900
2013,Tucum�n,250,250,550,2200
2013,Tucum�n,70,70,175,2500
2014,Buenos Aires,76000,75000,135000,1800
2014,Buenos Aires,79500,79500,103350,1300
2014,Buenos Aires,43000,41280,173376,4200
2014,Buenos Aires,22000,22000,55000,2500
2014,Buenos Aires,72000,70000,161000,2300
2014,Buenos Aires,61500,59300,148250,2500
2014,Buenos Aires,71982,71982,331117,4600
2014,Buenos Aires,63570,63570,266837,4198
2014,Buenos Aires,75000,72500,166750,2300
2014,Buenos Aires,80000,80000,216000,2700
2014,Buenos Aires,92600,91700,366480,3997
2014,Buenos Aires,3220,3070,11052,3600
2014,Buenos Aires,5050,5050,22725,4500
2014,Buenos Aires,16610,15840,57024,3600
2014,Buenos Aires,28900,28900,130050,4500
2014,Buenos Aires,61600,59400,148500,2500
2014,Buenos Aires,60100,57200,137280,2400
2014,Buenos Aires,38000,37000,170200,4600
2014,Buenos Aires,9000,9000,24300,2700
2014,Buenos Aires,55350,55350,271215,4900
2014,Buenos Aires,42000,42000,75600,1800
2014,Buenos Aires,33100,33100,76130,2300
2014,Buenos Aires,90000,90000,252000,2800
2014,Buenos Aires,102000,100000,470000,4700
2014,Buenos Aires,20770,19810,69335,3500
2014,Buenos Aires,75000,74250,319275,4300
2014,Buenos Aires,111745,111745,301712,2700
2014,Buenos Aires,3000,3000,6000,2000
2014,Buenos Aires,11450,11450,51525,4500
2014,Buenos Aires,53400,50360,166188,3300
2014,Buenos Aires,27500,26600,69160,2600
2014,Buenos Aires,25000,25000,67500,2700
2014,Buenos Aires,90000,89000,418300,4700
2014,Buenos Aires,10000,10000,33000,3300
2014,Buenos Aires,2800,2800,6160,2200
2014,Buenos Aires,14800,14800,44400,3000
2014,Buenos Aires,21000,21000,58800,2800
2014,Buenos Aires,3840,3665,13561,3700
2014,Buenos Aires,1600,1600,3520,2200
2014,Buenos Aires,1765,1685,6235,3700
2014,Buenos Aires,72000,69040,248544,3600
2014,Buenos Aires,11900,11400,28500,2500
2014,Buenos Aires,2285,2185,8085,3700
2014,Buenos Aires,72100,69400,256780,3700
2014,Buenos Aires,231400,227600,728320,3200
2014,Buenos Aires,88000,87000,234900,2700
2014,Buenos Aires,50000,50000,140000,2800
2014,Buenos Aires,109998,107998,496791,4600
2014,Buenos Aires,300,280,980,3500
2014,Buenos Aires,10200,10200,18360,1800
2014,Buenos Aires,35360,35360,88400,2500
2014,Buenos Aires,63150,60980,225626,3700
2014,Buenos Aires,156000,151400,514760,3400
2014,Buenos Aires,104000,101200,242880,2400
2014,Buenos Aires,45000,45000,139500,3100
2014,Buenos Aires,12980,12380,45806,3700
2014,Buenos Aires,3220,3070,11052,3600
2014,Buenos Aires,11000,11000,30800,2800
2014,Buenos Aires,14500,14500,36250,2500
2014,Buenos Aires,6640,6340,22824,3600
2014,Buenos Aires,18000,17100,51300,3000
2014,Buenos Aires,33000,33000,105600,3200
2014,Buenos Aires,40000,40000,128000,3200
2014,Buenos Aires,141500,141500,353750,2500
2014,Buenos Aires,170000,169150,676600,4000
2014,Buenos Aires,65130,65130,162825,2500
2014,Buenos Aires,130360,127160,330616,2600
2014,Buenos Aires,35000,34000,81600,2400
2014,Buenos Aires,180600,180600,846523,4687
2014,Buenos Aires,9000,9000,22500,2500
2014,Buenos Aires,1870,1785,6605,3700
2014,Buenos Aires,1000,1000,2400,2400
2014,Buenos Aires,935,895,3132,3499
2014,Buenos Aires,61050,61050,274725,4500
2014,Buenos Aires,14500,14500,36250,2500
2014,Buenos Aires,162900,159400,526020,3300
2014,Buenos Aires,96348,95348,467205,4900
2014,Buenos Aires,38000,38000,129200,3400
2014,Buenos Aires,16000,16000,44800,2800
2014,Buenos Aires,90800,90800,321432,3540
2014,Buenos Aires,99840,99840,460748,4615
2014,Buenos Aires,23000,22000,55000,2500
2014,Buenos Aires,46000,45000,207000,4600
2014,Buenos Aires,35950,35950,154319,4293
2014,Buenos Aires,84800,84800,127200,1500
2014,Buenos Aires,38150,38150,171675,4500
2014,Buenos Aires,40900,40900,188140,4600
2014,Buenos Aires,1350,1290,4644,3600
2014,Buenos Aires,20000,19400,58200,3000
2014,Buenos Aires,118000,114800,275520,2400
2014,Buenos Aires,2100,2100,6800,3238
2014,Buenos Aires,1250,1250,2750,2200
2014,Buenos Aires,1000,1000,2200,2200
2014,Buenos Aires,135760,131460,355337,2703
2014,Buenos Aires,142800,142800,328440,2300
2014,Buenos Aires,33000,32000,86400,2700
2014,Buenos Aires,167184,167184,618581,3700
2014,Buenos Aires,25550,25550,114975,4500
2014,Catamarca,2200,2300,4600,2000
2014,Catamarca,9000,16130,37099,2300
2014,Chaco,92400,91303,237388,2600
2014,Chaco,700,670,1742,2600
2014,Chaco,26115,23537,38837,1650
2014,Chaco,56567,54744,109488,2000
2014,Chaco,74725,72077,172984,2400
2014,Chaco,40325,39284,86426,2200
2014,Chaco,11625,11168,21220,1900
2014,Chaco,44625,43248,99471,2300
2014,Chaco,3575,2644,3173,1200
2014,Chaco,48300,45011,72018,1600
2014,Chaco,455,420,966,2300
2014,Chaco,26390,23081,32313,1400
2014,Chaco,9850,9760,19521,2000
2014,Chaco,50675,49971,94945,1900
2014,Chaco,17800,17245,29316,1700
2014,Chaco,5160,4886,5863,1200
2014,Chaco,1425,1301,1692,1301
2014,Chaco,1070,1026,2564,2499
2014,Chaco,364,331,827,2498
2014,Chaco,95,85,111,1306
2014,C�rdoba,68900,68900,192920,2800
2014,C�rdoba,4200,4200,15960,3800
2014,C�rdoba,137700,132700,504219,3800
2014,C�rdoba,342400,341900,1196650,3500
2014,C�rdoba,114000,113100,452400,4000
2014,C�rdoba,37000,37000,118400,3200
2014,C�rdoba,253900,253900,761700,3000
2014,C�rdoba,527450,510450,2243726,4396
2014,C�rdoba,900,900,2430,2700
2014,C�rdoba,263800,263300,974210,3700
2014,C�rdoba,779780,779780,2222373,2850
2014,C�rdoba,221000,209000,773300,3700
2014,C�rdoba,70000,70000,217000,3100
2014,C�rdoba,189000,187800,751200,4000
2014,C�rdoba,1200,1200,2880,2400
2014,C�rdoba,5500,5500,18700,3400
2014,C�rdoba,325000,302000,1117400,3700
2014,C�rdoba,112800,109500,405150,3700
2014,C�rdoba,7000,7000,19600,2800
2014,C�rdoba,248990,248590,893409,3594
2014,C�rdoba,41700,36700,132866,3620
2014,C�rdoba,60000,60000,166800,2780
2014,C�rdoba,506000,487500,2043934,4193
2014,Corrientes,20000,20000,40000,2000
2014,Entre R�os,35000,35000,84000,2400
2014,Entre R�os,28000,27700,77560,2800
2014,Entre R�os,32600,32600,117360,3600
2014,Entre R�os,12000,11600,32480,2800
2014,Entre R�os,38000,37700,113100,3000
2014,Entre R�os,13000,12900,36120,2800
2014,Entre R�os,75000,75000,225000,3000
2014,Entre R�os,190000,189900,531720,2800
2014,Entre R�os,112000,111500,367950,3300
2014,Entre R�os,122660,122660,365535,2980
2014,Entre R�os,145000,144600,506100,3500
2014,Entre R�os,30000,30000,72000,2400
2014,Entre R�os,64000,63900,166140,2600
2014,Entre R�os,119000,118900,321030,2700
2014,Entre R�os,69220,69220,214699,3102
2014,Entre R�os,130000,130000,351000,2700
2014,Formosa,17900,17900,35800,2000
2014,Jujuy,0,120,324,2700
2014,Jujuy,80,80,224,2800
2014,Jujuy,70,85,221,2600
2014,Jujuy,10,40,108,2700
2014,Jujuy,855,875,2363,2701
2014,Jujuy,3350,3950,10665,2700
2014,La Pampa,20000,17800,33820,1900
2014,La Pampa,14000,11800,21240,1800
2014,La Pampa,37000,34800,66120,1900
2014,La Pampa,26700,25400,60960,2400
2014,La Pampa,77200,75700,264950,3500
2014,La Pampa,1000,1000,1100,1100
2014,La Pampa,82700,81000,283500,3500
2014,La Pampa,53500,52400,167680,3200
2014,La Pampa,36900,35100,91260,2600
2014,La Pampa,34300,32600,81500,2500
2014,La Pampa,2000,2000,2800,1400
2014,La Pampa,16100,15300,35190,2300
2014,La Pampa,5000,5000,5500,1100
2014,Misiones,40,40,108,2700
2014,Misiones,100,100,300,3000
2014,Misiones,420,420,1218,2900
2014,Misiones,30,30,78,2600
